iso_code,date,indicator,value
USA,2021-09-23,Weekly new hospital admissions,66417.0
USA,2021-09-23,Weekly new hospital admissions per million,199.501
USA,2021-09-24,Daily ICU occupancy,22185.0
USA,2021-09-24,Daily ICU occupancy per million,66.639
USA,2021-09-24,Daily hospital occupancy,77387.0
USA,2021-09-24,Daily hospital occupancy per million,232.453
USA,2021-09-24,Weekly new hospital admissions,65041.0
USA,2021-09-24,Weekly new hospital admissions per million,195.368
USA,2021-09-25,Daily ICU occupancy,21727.0
USA,2021-09-25,Daily ICU occupancy per million,65.263
USA,2021-09-25,Daily hospital occupancy,74807.0
USA,2021-09-25,Daily hospital occupancy per million,224.703
USA,2021-09-25,Weekly new hospital admissions,63580.0
USA,2021-09-25,Weekly new hospital admissions per million,190.98
USA,2021-09-26,Daily ICU occupancy,21543.0
USA,2021-09-26,Daily ICU occupancy per million,64.71
USA,2021-09-26,Daily hospital occupancy,74161.0
USA,2021-09-26,Daily hospital occupancy per million,222.763
USA,2021-09-26,Weekly new hospital admissions,62290.0
USA,2021-09-26,Weekly new hospital admissions per million,187.105
USA,2021-09-27,Daily ICU occupancy,21256.0
USA,2021-09-27,Daily ICU occupancy per million,63.848
USA,2021-09-27,Daily hospital occupancy,73886.0
USA,2021-09-27,Daily hospital occupancy per million,221.936
USA,2021-09-27,Weekly new hospital admissions,60985.0
USA,2021-09-27,Weekly new hospital admissions per million,183.185
USA,2021-09-28,Daily ICU occupancy,20882.0
USA,2021-09-28,Daily ICU occupancy per million,62.725
USA,2021-09-28,Daily hospital occupancy,72525.0
USA,2021-09-28,Daily hospital occupancy per million,217.848
USA,2021-09-28,Weekly new hospital admissions,59737.0
USA,2021-09-28,Weekly new hospital admissions per million,179.436
USA,2021-09-29,Daily ICU occupancy,20406.0
USA,2021-09-29,Daily ICU occupancy per million,61.295
USA,2021-09-29,Daily hospital occupancy,70722.0
USA,2021-09-29,Daily hospital occupancy per million,212.433
USA,2021-09-29,Weekly new hospital admissions,58285.0
USA,2021-09-29,Weekly new hospital admissions per million,175.075
USA,2021-09-30,Daily ICU occupancy,19802.0
USA,2021-09-30,Daily ICU occupancy per million,59.481
USA,2021-09-30,Daily hospital occupancy,68918.0
USA,2021-09-30,Daily hospital occupancy per million,207.014
USA,2021-09-30,Weekly new hospital admissions,56959.0
USA,2021-09-30,Weekly new hospital admissions per million,171.092
USA,2021-10-01,Daily ICU occupancy,19272.0
USA,2021-10-01,Daily ICU occupancy per million,57.889
USA,2021-10-01,Daily hospital occupancy,67124.0
USA,2021-10-01,Daily hospital occupancy per million,201.625
USA,2021-10-01,Weekly new hospital admissions,55838.0
USA,2021-10-01,Weekly new hospital admissions per million,167.724
USA,2021-10-02,Daily ICU occupancy,18942.0
USA,2021-10-02,Daily ICU occupancy per million,56.897
USA,2021-10-02,Daily hospital occupancy,64834.0
USA,2021-10-02,Daily hospital occupancy per million,194.746
USA,2021-10-02,Weekly new hospital admissions,54719.0
USA,2021-10-02,Weekly new hospital admissions per million,164.363
USA,2021-10-03,Daily ICU occupancy,18770.0
USA,2021-10-03,Daily ICU occupancy per million,56.381
USA,2021-10-03,Daily hospital occupancy,64381.0
USA,2021-10-03,Daily hospital occupancy per million,193.386
USA,2021-10-03,Weekly new hospital admissions,53735.0
USA,2021-10-03,Weekly new hospital admissions per million,161.408
USA,2021-10-04,Daily ICU occupancy,18668.0
USA,2021-10-04,Daily ICU occupancy per million,56.074
USA,2021-10-04,Daily hospital occupancy,64470.0
USA,2021-10-04,Daily hospital occupancy per million,193.653
USA,2021-10-04,Weekly new hospital admissions,52896.0
USA,2021-10-04,Weekly new hospital admissions per million,158.887
USA,2021-10-05,Daily ICU occupancy,18255.0
USA,2021-10-05,Daily ICU occupancy per million,54.834
USA,2021-10-05,Daily hospital occupancy,63485.0
USA,2021-10-05,Daily hospital occupancy per million,190.694
USA,2021-10-05,Weekly new hospital admissions,51909.0
USA,2021-10-05,Weekly new hospital admissions per million,155.923
USA,2021-10-06,Daily ICU occupancy,17893.0
USA,2021-10-06,Daily ICU occupancy per million,53.746
USA,2021-10-06,Daily hospital occupancy,62310.0
USA,2021-10-06,Daily hospital occupancy per million,187.165
USA,2021-10-06,Weekly new hospital admissions,51321.0
USA,2021-10-06,Weekly new hospital admissions per million,154.156
USA,2021-10-07,Daily ICU occupancy,17482.0
USA,2021-10-07,Daily ICU occupancy per million,52.512
USA,2021-10-07,Daily hospital occupancy,61128.0
USA,2021-10-07,Daily hospital occupancy per million,183.614
USA,2021-10-07,Weekly new hospital admissions,50745.0
USA,2021-10-07,Weekly new hospital admissions per million,152.426
USA,2021-10-08,Daily ICU occupancy,17027.0
USA,2021-10-08,Daily ICU occupancy per million,51.145
USA,2021-10-08,Daily hospital occupancy,59555.0
USA,2021-10-08,Daily hospital occupancy per million,178.889
USA,2021-10-08,Weekly new hospital admissions,50010.0
USA,2021-10-08,Weekly new hospital admissions per million,150.218
USA,2021-10-09,Daily ICU occupancy,17622.0
USA,2021-10-09,Daily ICU occupancy per million,52.932
USA,2021-10-09,Daily hospital occupancy,57939.0
USA,2021-10-09,Daily hospital occupancy per million,174.035
USA,2021-10-09,Weekly new hospital admissions,49556.0
USA,2021-10-09,Weekly new hospital admissions per million,148.855
USA,2021-10-10,Daily ICU occupancy,18131.0
USA,2021-10-10,Daily ICU occupancy per million,54.461
USA,2021-10-10,Daily hospital occupancy,57495.0
USA,2021-10-10,Daily hospital occupancy per million,172.702
USA,2021-10-10,Weekly new hospital admissions,49129.0
USA,2021-10-10,Weekly new hospital admissions per million,147.572
USA,2021-10-11,Daily ICU occupancy,18096.0
USA,2021-10-11,Daily ICU occupancy per million,54.356
USA,2021-10-11,Daily hospital occupancy,57618.0
USA,2021-10-11,Daily hospital occupancy per million,173.071
USA,2021-10-11,Weekly new hospital admissions,48603.0
USA,2021-10-11,Weekly new hospital admissions per million,145.992
USA,2021-10-12,Daily ICU occupancy,17969.0
USA,2021-10-12,Daily ICU occupancy per million,53.975
USA,2021-10-12,Daily hospital occupancy,56985.0
USA,2021-10-12,Daily hospital occupancy per million,171.17
USA,2021-10-12,Weekly new hospital admissions,47947.0
USA,2021-10-12,Weekly new hospital admissions per million,144.022
USA,2021-10-13,Daily ICU occupancy,17751.0
USA,2021-10-13,Daily ICU occupancy per million,53.32
USA,2021-10-13,Daily hospital occupancy,55892.0
USA,2021-10-13,Daily hospital occupancy per million,167.887
USA,2021-10-13,Weekly new hospital admissions,47122.0
USA,2021-10-13,Weekly new hospital admissions per million,141.544
USA,2021-10-14,Daily ICU occupancy,17281.0
USA,2021-10-14,Daily ICU occupancy per million,51.908
USA,2021-10-14,Daily hospital occupancy,54564.0
USA,2021-10-14,Daily hospital occupancy per million,163.898
USA,2021-10-14,Weekly new hospital admissions,46289.0
USA,2021-10-14,Weekly new hospital admissions per million,139.041
USA,2021-10-15,Daily ICU occupancy,17015.0
USA,2021-10-15,Daily ICU occupancy per million,51.109
USA,2021-10-15,Daily hospital occupancy,53356.0
USA,2021-10-15,Daily hospital occupancy per million,160.269
USA,2021-10-15,Weekly new hospital admissions,45766.0
USA,2021-10-15,Weekly new hospital admissions per million,137.47
USA,2021-10-16,Daily ICU occupancy,16459.0
USA,2021-10-16,Daily ICU occupancy per million,49.439
USA,2021-10-16,Daily hospital occupancy,51835.0
USA,2021-10-16,Daily hospital occupancy per million,155.7
USA,2021-10-16,Weekly new hospital admissions,45120.0
USA,2021-10-16,Weekly new hospital admissions per million,135.53
USA,2021-10-17,Daily ICU occupancy,16271.0
USA,2021-10-17,Daily ICU occupancy per million,48.874
USA,2021-10-17,Daily hospital occupancy,51502.0
USA,2021-10-17,Daily hospital occupancy per million,154.7
USA,2021-10-17,Weekly new hospital admissions,44461.0
USA,2021-10-17,Weekly new hospital admissions per million,133.551
USA,2021-10-18,Daily ICU occupancy,16486.0
USA,2021-10-18,Daily ICU occupancy per million,49.52
USA,2021-10-18,Daily hospital occupancy,51723.0
USA,2021-10-18,Daily hospital occupancy per million,155.364
USA,2021-10-18,Weekly new hospital admissions,43839.0
USA,2021-10-18,Weekly new hospital admissions per million,131.682
USA,2021-10-19,Daily ICU occupancy,16269.0
USA,2021-10-19,Daily ICU occupancy per million,48.868
USA,2021-10-19,Daily hospital occupancy,50595.0
USA,2021-10-19,Daily hospital occupancy per million,151.976
USA,2021-10-19,Weekly new hospital admissions,43021.0
USA,2021-10-19,Weekly new hospital admissions per million,129.225
USA,2021-10-20,Daily ICU occupancy,15972.0
USA,2021-10-20,Daily ICU occupancy per million,47.976
USA,2021-10-20,Daily hospital occupancy,49315.0
USA,2021-10-20,Daily hospital occupancy per million,148.131
USA,2021-10-20,Weekly new hospital admissions,42169.0
USA,2021-10-20,Weekly new hospital admissions per million,126.666
USA,2021-10-21,Daily ICU occupancy,15606.0
USA,2021-10-21,Daily ICU occupancy per million,46.877
USA,2021-10-21,Daily hospital occupancy,48405.0
USA,2021-10-21,Daily hospital occupancy per million,145.397
USA,2021-10-21,Weekly new hospital admissions,41595.0
USA,2021-10-21,Weekly new hospital admissions per million,124.942
USA,2021-10-22,Daily ICU occupancy,15395.0
USA,2021-10-22,Daily ICU occupancy per million,46.243
USA,2021-10-22,Daily hospital occupancy,47452.0
USA,2021-10-22,Daily hospital occupancy per million,142.535
USA,2021-10-22,Weekly new hospital admissions,40788.0
USA,2021-10-22,Weekly new hospital admissions per million,122.518
USA,2021-10-23,Daily ICU occupancy,14962.0
USA,2021-10-23,Daily ICU occupancy per million,44.942
USA,2021-10-23,Daily hospital occupancy,46396.0
USA,2021-10-23,Daily hospital occupancy per million,139.363
USA,2021-10-23,Weekly new hospital admissions,40087.0
USA,2021-10-23,Weekly new hospital admissions per million,120.412
USA,2021-10-24,Daily ICU occupancy,14720.0
USA,2021-10-24,Daily ICU occupancy per million,44.215
USA,2021-10-24,Daily hospital occupancy,46112.0
USA,2021-10-24,Daily hospital occupancy per million,138.51
USA,2021-10-24,Weekly new hospital admissions,39514.0
USA,2021-10-24,Weekly new hospital admissions per million,118.691
USA,2021-10-25,Daily ICU occupancy,14913.0
USA,2021-10-25,Daily ICU occupancy per million,44.795
USA,2021-10-25,Daily hospital occupancy,46378.0
USA,2021-10-25,Daily hospital occupancy per million,139.309
USA,2021-10-25,Weekly new hospital admissions,39109.0
USA,2021-10-25,Weekly new hospital admissions per million,117.474
USA,2021-10-26,Daily ICU occupancy,14854.0
USA,2021-10-26,Daily ICU occupancy per million,44.618
USA,2021-10-26,Daily hospital occupancy,45821.0
USA,2021-10-26,Daily hospital occupancy per million,137.636
USA,2021-10-26,Weekly new hospital admissions,38501.0
USA,2021-10-26,Weekly new hospital admissions per million,115.648
USA,2021-10-27,Daily ICU occupancy,14704.0
USA,2021-10-27,Daily ICU occupancy per million,44.167
USA,2021-10-27,Daily hospital occupancy,45006.0
USA,2021-10-27,Daily hospital occupancy per million,135.188
USA,2021-10-27,Weekly new hospital admissions,38117.0
USA,2021-10-27,Weekly new hospital admissions per million,114.495
USA,2021-10-28,Daily ICU occupancy,14419.0
USA,2021-10-28,Daily ICU occupancy per million,43.311
USA,2021-10-28,Daily hospital occupancy,44195.0
USA,2021-10-28,Daily hospital occupancy per million,132.752
USA,2021-10-28,Weekly new hospital admissions,37564.0
USA,2021-10-28,Weekly new hospital admissions per million,112.834
USA,2021-10-29,Daily ICU occupancy,12455.0
USA,2021-10-29,Daily ICU occupancy per million,37.412
USA,2021-10-29,Daily hospital occupancy,43513.0
USA,2021-10-29,Daily hospital occupancy per million,130.703
USA,2021-10-29,Weekly new hospital admissions,37213.0
USA,2021-10-29,Weekly new hospital admissions per million,111.779
USA,2021-10-30,Daily ICU occupancy,12152.0
USA,2021-10-30,Daily ICU occupancy per million,36.502
USA,2021-10-30,Daily hospital occupancy,42764.0
USA,2021-10-30,Daily hospital occupancy per million,128.453
USA,2021-10-30,Weekly new hospital admissions,36951.0
USA,2021-10-30,Weekly new hospital admissions per million,110.992
USA,2021-10-31,Daily ICU occupancy,12092.0
USA,2021-10-31,Daily ICU occupancy per million,36.322
USA,2021-10-31,Daily hospital occupancy,42511.0
USA,2021-10-31,Daily hospital occupancy per million,127.693
USA,2021-10-31,Weekly new hospital admissions,36673.0
USA,2021-10-31,Weekly new hospital admissions per million,110.157
USA,2021-11-01,Daily ICU occupancy,12108.0
USA,2021-11-01,Daily ICU occupancy per million,36.37
USA,2021-11-01,Daily hospital occupancy,42623.0
USA,2021-11-01,Daily hospital occupancy per million,128.03
USA,2021-11-01,Weekly new hospital admissions,36143.0
USA,2021-11-01,Weekly new hospital admissions per million,108.565
USA,2021-11-02,Daily ICU occupancy,11947.0
USA,2021-11-02,Daily ICU occupancy per million,35.886
USA,2021-11-02,Daily hospital occupancy,42290.0
USA,2021-11-02,Daily hospital occupancy per million,127.029
USA,2021-11-02,Weekly new hospital admissions,36058.0
USA,2021-11-02,Weekly new hospital admissions per million,108.31
USA,2021-11-03,Daily ICU occupancy,11767.0
USA,2021-11-03,Daily ICU occupancy per million,35.345
USA,2021-11-03,Daily hospital occupancy,41982.0
USA,2021-11-03,Daily hospital occupancy per million,126.104
USA,2021-11-03,Weekly new hospital admissions,35886.0
USA,2021-11-03,Weekly new hospital admissions per million,107.793
USA,2021-11-04,Daily ICU occupancy,11555.0
USA,2021-11-04,Daily ICU occupancy per million,34.709
USA,2021-11-04,Daily hospital occupancy,41356.0
USA,2021-11-04,Daily hospital occupancy per million,124.224
USA,2021-11-04,Weekly new hospital admissions,35754.0
USA,2021-11-04,Weekly new hospital admissions per million,107.397
USA,2021-11-05,Daily ICU occupancy,11341.0
USA,2021-11-05,Daily ICU occupancy per million,34.066
USA,2021-11-05,Daily hospital occupancy,40944.0
USA,2021-11-05,Daily hospital occupancy per million,122.986
USA,2021-11-05,Weekly new hospital admissions,35648.0
USA,2021-11-05,Weekly new hospital admissions per million,107.078
USA,2021-11-06,Daily ICU occupancy,11231.0
USA,2021-11-06,Daily ICU occupancy per million,33.735
USA,2021-11-06,Daily hospital occupancy,40175.0
USA,2021-11-06,Daily hospital occupancy per million,120.676
USA,2021-11-06,Weekly new hospital admissions,35537.0
USA,2021-11-06,Weekly new hospital admissions per million,106.745
USA,2021-11-07,Daily ICU occupancy,11210.0
USA,2021-11-07,Daily ICU occupancy per million,33.672
USA,2021-11-07,Daily hospital occupancy,40471.0
USA,2021-11-07,Daily hospital occupancy per million,121.566
USA,2021-11-07,Weekly new hospital admissions,35715.0
USA,2021-11-07,Weekly new hospital admissions per million,107.28
USA,2021-11-08,Daily ICU occupancy,11332.0
USA,2021-11-08,Daily ICU occupancy per million,34.039
USA,2021-11-08,Daily hospital occupancy,41348.0
USA,2021-11-08,Daily hospital occupancy per million,124.2
USA,2021-11-08,Weekly new hospital admissions,36202.0
USA,2021-11-08,Weekly new hospital admissions per million,108.742
USA,2021-11-09,Daily ICU occupancy,11356.0
USA,2021-11-09,Daily ICU occupancy per million,34.111
USA,2021-11-09,Daily hospital occupancy,41730.0
USA,2021-11-09,Daily hospital occupancy per million,125.347
USA,2021-11-09,Weekly new hospital admissions,36543.0
USA,2021-11-09,Weekly new hospital admissions per million,109.767
USA,2021-11-10,Daily ICU occupancy,11289.0
USA,2021-11-10,Daily ICU occupancy per million,33.91
USA,2021-11-10,Daily hospital occupancy,41810.0
USA,2021-11-10,Daily hospital occupancy per million,125.588
USA,2021-11-10,Weekly new hospital admissions,36751.0
USA,2021-11-10,Weekly new hospital admissions per million,110.392
USA,2021-11-11,Daily ICU occupancy,11280.0
USA,2021-11-11,Daily ICU occupancy per million,33.883
USA,2021-11-11,Daily hospital occupancy,41717.0
USA,2021-11-11,Daily hospital occupancy per million,125.308
USA,2021-11-11,Weekly new hospital admissions,37030.0
USA,2021-11-11,Weekly new hospital admissions per million,111.23
USA,2021-11-12,Daily ICU occupancy,11271.0
USA,2021-11-12,Daily ICU occupancy per million,33.855
USA,2021-11-12,Daily hospital occupancy,41632.0
USA,2021-11-12,Daily hospital occupancy per million,125.053
USA,2021-11-12,Weekly new hospital admissions,37331.0
USA,2021-11-12,Weekly new hospital admissions per million,112.134
USA,2021-11-13,Daily ICU occupancy,11296.0
USA,2021-11-13,Daily ICU occupancy per million,33.931
USA,2021-11-13,Daily hospital occupancy,41371.0
USA,2021-11-13,Daily hospital occupancy per million,124.269
USA,2021-11-13,Weekly new hospital admissions,37795.0
USA,2021-11-13,Weekly new hospital admissions per million,113.527
USA,2021-11-14,Daily ICU occupancy,11264.0
USA,2021-11-14,Daily ICU occupancy per million,33.834
USA,2021-11-14,Daily hospital occupancy,41871.0
USA,2021-11-14,Daily hospital occupancy per million,125.771
USA,2021-11-14,Weekly new hospital admissions,38105.0
USA,2021-11-14,Weekly new hospital admissions per million,114.459
USA,2021-11-15,Daily ICU occupancy,11534.0
USA,2021-11-15,Daily ICU occupancy per million,34.645
USA,2021-11-15,Daily hospital occupancy,43285.0
USA,2021-11-15,Daily hospital occupancy per million,130.018
USA,2021-11-15,Weekly new hospital admissions,38431.0
USA,2021-11-15,Weekly new hospital admissions per million,115.438
USA,2021-11-16,Daily ICU occupancy,11600.0
USA,2021-11-16,Daily ICU occupancy per million,34.844
USA,2021-11-16,Daily hospital occupancy,44009.0
USA,2021-11-16,Daily hospital occupancy per million,132.193
USA,2021-11-16,Weekly new hospital admissions,39084.0
USA,2021-11-16,Weekly new hospital admissions per million,117.399
USA,2021-11-17,Daily ICU occupancy,11665.0
USA,2021-11-17,Daily ICU occupancy per million,35.039
USA,2021-11-17,Daily hospital occupancy,44369.0
USA,2021-11-17,Daily hospital occupancy per million,133.274
USA,2021-11-17,Weekly new hospital admissions,39749.0
USA,2021-11-17,Weekly new hospital admissions per million,119.397
USA,2021-11-18,Daily ICU occupancy,11792.0
USA,2021-11-18,Daily ICU occupancy per million,35.42
USA,2021-11-18,Daily hospital occupancy,45095.0
USA,2021-11-18,Daily hospital occupancy per million,135.455
USA,2021-11-18,Weekly new hospital admissions,40608.0
USA,2021-11-18,Weekly new hospital admissions per million,121.977
USA,2021-11-19,Daily ICU occupancy,11823.0
USA,2021-11-19,Daily ICU occupancy per million,35.514
USA,2021-11-19,Daily hospital occupancy,45157.0
USA,2021-11-19,Daily hospital occupancy per million,135.641
USA,2021-11-19,Weekly new hospital admissions,41013.0
USA,2021-11-19,Weekly new hospital admissions per million,123.194
USA,2021-11-20,Daily ICU occupancy,11785.0
USA,2021-11-20,Daily ICU occupancy per million,35.399
USA,2021-11-20,Daily hospital occupancy,44825.0
USA,2021-11-20,Daily hospital occupancy per million,134.644
USA,2021-11-20,Weekly new hospital admissions,41397.0
USA,2021-11-20,Weekly new hospital admissions per million,124.347
USA,2021-11-21,Daily ICU occupancy,11973.0
USA,2021-11-21,Daily ICU occupancy per million,35.964
USA,2021-11-21,Daily hospital occupancy,45373.0
USA,2021-11-21,Daily hospital occupancy per million,136.29
USA,2021-11-21,Weekly new hospital admissions,41824.0
USA,2021-11-21,Weekly new hospital admissions per million,125.63
USA,2021-11-22,Daily ICU occupancy,12296.0
USA,2021-11-22,Daily ICU occupancy per million,36.934
USA,2021-11-22,Daily hospital occupancy,46834.0
USA,2021-11-22,Daily hospital occupancy per million,140.679
USA,2021-11-22,Weekly new hospital admissions,42572.0
USA,2021-11-22,Weekly new hospital admissions per million,127.876
USA,2021-11-23,Daily ICU occupancy,12329.0
USA,2021-11-23,Daily ICU occupancy per million,37.033
USA,2021-11-23,Daily hospital occupancy,47702.0
USA,2021-11-23,Daily hospital occupancy per million,143.286
USA,2021-11-23,Weekly new hospital admissions,43166.0
USA,2021-11-23,Weekly new hospital admissions per million,129.661
USA,2021-11-24,Daily ICU occupancy,12311.0
USA,2021-11-24,Daily ICU occupancy per million,36.979
USA,2021-11-24,Daily hospital occupancy,47460.0
USA,2021-11-24,Daily hospital occupancy per million,142.559
USA,2021-11-24,Weekly new hospital admissions,43623.0
USA,2021-11-24,Weekly new hospital admissions per million,131.033
USA,2021-11-25,Daily ICU occupancy,12577.0
USA,2021-11-25,Daily ICU occupancy per million,37.778
USA,2021-11-25,Daily hospital occupancy,47600.0
USA,2021-11-25,Daily hospital occupancy per million,142.979
USA,2021-11-25,Weekly new hospital admissions,43728.0
USA,2021-11-25,Weekly new hospital admissions per million,131.349
USA,2021-11-26,Daily ICU occupancy,12759.0
USA,2021-11-26,Daily ICU occupancy per million,38.325
USA,2021-11-26,Daily hospital occupancy,48487.0
USA,2021-11-26,Daily hospital occupancy per million,145.644
USA,2021-11-26,Weekly new hospital admissions,43457.0
USA,2021-11-26,Weekly new hospital admissions per million,130.535
USA,2021-11-27,Daily ICU occupancy,12954.0
USA,2021-11-27,Daily ICU occupancy per million,38.911
USA,2021-11-27,Daily hospital occupancy,49367.0
USA,2021-11-27,Daily hospital occupancy per million,148.287
USA,2021-11-27,Weekly new hospital admissions,44282.0
USA,2021-11-27,Weekly new hospital admissions per million,133.013
USA,2021-11-28,Daily ICU occupancy,13210.0
USA,2021-11-28,Daily ICU occupancy per million,39.68
USA,2021-11-28,Daily hospital occupancy,50463.0
USA,2021-11-28,Daily hospital occupancy per million,151.579
USA,2021-11-28,Weekly new hospital admissions,44930.0
USA,2021-11-28,Weekly new hospital admissions per million,134.959
USA,2021-11-29,Daily ICU occupancy,13379.0
USA,2021-11-29,Daily ICU occupancy per million,40.187
USA,2021-11-29,Daily hospital occupancy,51812.0
USA,2021-11-29,Daily hospital occupancy per million,155.631
USA,2021-11-29,Weekly new hospital admissions,45469.0
USA,2021-11-29,Weekly new hospital admissions per million,136.578
USA,2021-11-30,Daily ICU occupancy,13545.0
USA,2021-11-30,Daily ICU occupancy per million,40.686
USA,2021-11-30,Daily hospital occupancy,52643.0
USA,2021-11-30,Daily hospital occupancy per million,158.127
USA,2021-11-30,Weekly new hospital admissions,46030.0
USA,2021-11-30,Weekly new hospital admissions per million,138.263
USA,2021-12-01,Daily ICU occupancy,13671.0
USA,2021-12-01,Daily ICU occupancy per million,41.065
USA,2021-12-01,Daily hospital occupancy,53310.0
USA,2021-12-01,Daily hospital occupancy per million,160.131
USA,2021-12-01,Weekly new hospital admissions,46868.0
USA,2021-12-01,Weekly new hospital admissions per million,140.781
USA,2021-12-02,Daily ICU occupancy,13772.0
USA,2021-12-02,Daily ICU occupancy per million,41.368
USA,2021-12-02,Daily hospital occupancy,53586.0
USA,2021-12-02,Daily hospital occupancy per million,160.96
USA,2021-12-02,Weekly new hospital admissions,47738.0
USA,2021-12-02,Weekly new hospital admissions per million,143.394
USA,2021-12-03,Daily ICU occupancy,13888.0
USA,2021-12-03,Daily ICU occupancy per million,41.716
USA,2021-12-03,Daily hospital occupancy,54392.0
USA,2021-12-03,Daily hospital occupancy per million,163.381
USA,2021-12-03,Weekly new hospital admissions,49872.0
USA,2021-12-03,Weekly new hospital admissions per million,149.804
USA,2021-12-04,Daily ICU occupancy,13942.0
USA,2021-12-04,Daily ICU occupancy per million,41.879
USA,2021-12-04,Daily hospital occupancy,54572.0
USA,2021-12-04,Daily hospital occupancy per million,163.922
USA,2021-12-04,Weekly new hospital admissions,50698.0
USA,2021-12-04,Weekly new hospital admissions per million,152.285
USA,2021-12-05,Daily ICU occupancy,14149.0
USA,2021-12-05,Daily ICU occupancy per million,42.5
USA,2021-12-05,Daily hospital occupancy,55670.0
USA,2021-12-05,Daily hospital occupancy per million,167.22
USA,2021-12-05,Weekly new hospital admissions,51484.0
USA,2021-12-05,Weekly new hospital admissions per million,154.646
USA,2021-12-06,Daily ICU occupancy,14455.0
USA,2021-12-06,Daily ICU occupancy per million,43.419
USA,2021-12-06,Daily hospital occupancy,57447.0
USA,2021-12-06,Daily hospital occupancy per million,172.558
USA,2021-12-06,Weekly new hospital admissions,52089.0
USA,2021-12-06,Weekly new hospital admissions per million,156.463
USA,2021-12-07,Daily ICU occupancy,14771.0
USA,2021-12-07,Daily ICU occupancy per million,44.369
USA,2021-12-07,Daily hospital occupancy,58938.0
USA,2021-12-07,Daily hospital occupancy per million,177.036
USA,2021-12-07,Weekly new hospital admissions,53087.0
USA,2021-12-07,Weekly new hospital admissions per million,159.461
USA,2021-12-08,Daily ICU occupancy,14901.0
USA,2021-12-08,Daily ICU occupancy per million,44.759
USA,2021-12-08,Daily hospital occupancy,59721.0
USA,2021-12-08,Daily hospital occupancy per million,179.388
USA,2021-12-08,Weekly new hospital admissions,53951.0
USA,2021-12-08,Weekly new hospital admissions per million,162.056
USA,2021-12-09,Daily ICU occupancy,14992.0
USA,2021-12-09,Daily ICU occupancy per million,45.033
USA,2021-12-09,Daily hospital occupancy,60371.0
USA,2021-12-09,Daily hospital occupancy per million,181.341
USA,2021-12-09,Weekly new hospital admissions,55027.0
USA,2021-12-09,Weekly new hospital admissions per million,165.288
USA,2021-12-10,Daily ICU occupancy,15236.0
USA,2021-12-10,Daily ICU occupancy per million,45.765
USA,2021-12-10,Daily hospital occupancy,61162.0
USA,2021-12-10,Daily hospital occupancy per million,183.717
USA,2021-12-10,Weekly new hospital admissions,55594.0
USA,2021-12-10,Weekly new hospital admissions per million,166.992
USA,2021-12-11,Daily ICU occupancy,15326.0
USA,2021-12-11,Daily ICU occupancy per million,46.036
USA,2021-12-11,Daily hospital occupancy,60921.0
USA,2021-12-11,Daily hospital occupancy per million,182.993
USA,2021-12-11,Weekly new hospital admissions,56031.0
USA,2021-12-11,Weekly new hospital admissions per million,168.304
USA,2021-12-12,Daily ICU occupancy,15595.0
USA,2021-12-12,Daily ICU occupancy per million,46.844
USA,2021-12-12,Daily hospital occupancy,61722.0
USA,2021-12-12,Daily hospital occupancy per million,185.399
USA,2021-12-12,Weekly new hospital admissions,56479.0
USA,2021-12-12,Weekly new hospital admissions per million,169.65
USA,2021-12-13,Daily ICU occupancy,15914.0
USA,2021-12-13,Daily ICU occupancy per million,47.802
USA,2021-12-13,Daily hospital occupancy,63084.0
USA,2021-12-13,Daily hospital occupancy per million,189.49
USA,2021-12-13,Weekly new hospital admissions,56357.0
USA,2021-12-13,Weekly new hospital admissions per million,169.283
USA,2021-12-14,Daily ICU occupancy,15993.0
USA,2021-12-14,Daily ICU occupancy per million,48.039
USA,2021-12-14,Daily hospital occupancy,63244.0
USA,2021-12-14,Daily hospital occupancy per million,189.97
USA,2021-12-14,Weekly new hospital admissions,56098.0
USA,2021-12-14,Weekly new hospital admissions per million,168.505
USA,2021-12-15,Daily ICU occupancy,15896.0
USA,2021-12-15,Daily ICU occupancy per million,47.748
USA,2021-12-15,Daily hospital occupancy,63229.0
USA,2021-12-15,Daily hospital occupancy per million,189.925
USA,2021-12-15,Weekly new hospital admissions,55966.0
USA,2021-12-15,Weekly new hospital admissions per million,168.109
USA,2021-12-16,Daily ICU occupancy,15909.0
USA,2021-12-16,Daily ICU occupancy per million,47.787
USA,2021-12-16,Daily hospital occupancy,63105.0
USA,2021-12-16,Daily hospital occupancy per million,189.553
USA,2021-12-16,Weekly new hospital admissions,55785.0
USA,2021-12-16,Weekly new hospital admissions per million,167.565
USA,2021-12-17,Daily ICU occupancy,15941.0
USA,2021-12-17,Daily ICU occupancy per million,47.883
USA,2021-12-17,Daily hospital occupancy,63090.0
USA,2021-12-17,Daily hospital occupancy per million,189.508
USA,2021-12-17,Weekly new hospital admissions,55751.0
USA,2021-12-17,Weekly new hospital admissions per million,167.463
USA,2021-12-18,Daily ICU occupancy,15906.0
USA,2021-12-18,Daily ICU occupancy per million,47.778
USA,2021-12-18,Daily hospital occupancy,62004.0
USA,2021-12-18,Daily hospital occupancy per million,186.246
USA,2021-12-18,Weekly new hospital admissions,55741.0
USA,2021-12-18,Weekly new hospital admissions per million,167.433
USA,2021-12-19,Daily ICU occupancy,15983.0
USA,2021-12-19,Daily ICU occupancy per million,48.009
USA,2021-12-19,Daily hospital occupancy,62545.0
